group,task,n_rows,fold,n_folds,seed
MSD/Task06_Lung/labelsTr/lung_055.nii.gz,Task06_Lung,1,1,5,0
MSD/Task06_Lung/labelsTr/lung_058.nii.gz,Task06_Lung,1,4,5,0
MSD/Task06_Lung/labelsTr/lung_059.nii.gz,Task06_Lung,1,2,5,0
MSD/Task06_Lung/labelsTr/lung_062.nii.gz,Task06_Lung,1,0,5,0
MSD/Task06_Lung/labelsTr/lung_064.nii.gz,Task06_Lung,1,0,5,0
MSD/Task06_Lung/labelsTr/lung_065.nii.gz,Task06_Lung,1,3,5,0
MSD/Task06_Lung/labelsTr/lung_066.nii.gz,Task06_Lung,1,0,5,0
MSD/Task06_Lung/labelsTr/lung_069.nii.gz,Task06_Lung,1,0,5,0
MSD/Task06_Lung/labelsTr/lung_070.nii.gz,Task06_Lung,1,4,5,0
MSD/Task06_Lung/labelsTr/lung_071.nii.gz,Task06_Lung,1,2,5,0
MSD/Task06_Lung/labelsTr/lung_073.nii.gz,Task06_Lung,1,3,5,0
MSD/Task06_Lung/labelsTr/lung_074.nii.gz,Task06_Lung,1,2,5,0
MSD/Task06_Lung/labelsTr/lung_075.nii.gz,Task06_Lung,1,3,5,0
MSD/Task06_Lung/labelsTr/lung_079.nii.gz,Task06_Lung,1,2,5,0
MSD/Task06_Lung/labelsTr/lung_081.nii.gz,Task06_Lung,1,3,5,0
MSD/Task06_Lung/labelsTr/lung_083.nii.gz,Task06_Lung,1,0,5,0
MSD/Task06_Lung/labelsTr/lung_092.nii.gz,Task06_Lung,1,4,5,0
MSD/Task06_Lung/labelsTr/lung_095.nii.gz,Task06_Lung,1,4,5,0
MSD/Task06_Lung/labelsTr/lung_096.nii.gz,Task06_Lung,1,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_001.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_004.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_005.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_006.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_012.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_015.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_016.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_018.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_019.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_021.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_024.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_025.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_028.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_029.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_032.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_035.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_037.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_040.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_041.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_043.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_045.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_046.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_048.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_049.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_050.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_055.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_058.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_066.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_067.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_070.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_071.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_074.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_075.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_077.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_078.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_080.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_083.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_084.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_086.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_087.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_088.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_089.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_091.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_092.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_093.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_095.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_096.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_098.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_100.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_101.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_103.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_105.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_106.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_107.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_109.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_110.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_111.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_113.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_114.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_117.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_119.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_120.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_124.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_126.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_127.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_130.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_131.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_138.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_140.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_145.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_147.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_148.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_149.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_155.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_157.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_158.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_159.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_165.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_166.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_167.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_170.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_172.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_175.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_178.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_179.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_180.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_181.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_182.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_183.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_186.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_187.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_191.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_193.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_194.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_196.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_197.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_198.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_199.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_200.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_201.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_203.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_204.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_207.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_210.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_211.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_212.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_213.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_214.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_215.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_217.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_218.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_219.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_222.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_225.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_226.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_227.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_228.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_230.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_231.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_236.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_239.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_241.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_242.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_244.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_247.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_254.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_255.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_256.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_258.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_259.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_261.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_264.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_265.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_266.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_268.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_269.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_270.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_275.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_276.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_278.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_280.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_283.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_284.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_285.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_287.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_289.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_290.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_292.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_293.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_294.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_296.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_297.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_298.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_303.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_304.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_305.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_308.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_309.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_310.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_313.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_315.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_316.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_318.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_320.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_321.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_325.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_328.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_329.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_330.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_333.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_336.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_339.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_342.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_344.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_345.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_346.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_347.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_348.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_354.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_355.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_356.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_357.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_358.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_360.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_361.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_362.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_364.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_365.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_366.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_367.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_369.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_374.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_376.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_377.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_378.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_379.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_380.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_382.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_386.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_387.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_388.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_389.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_391.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_392.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_393.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_395.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_398.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_399.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_400.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_401.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_402.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_404.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_405.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_406.nii.gz,Task07_Pancreas,2,4,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_410.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_411.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_412.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_413.nii.gz,Task07_Pancreas,2,1,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_414.nii.gz,Task07_Pancreas,2,3,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_415.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_416.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_418.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_419.nii.gz,Task07_Pancreas,2,2,5,0
MSD/Task07_Pancreas/labelsTr/pancreas_421.nii.gz,Task07_Pancreas,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_001.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_002.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_005.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_007.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_010.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_011.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_013.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_016.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_018.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_019.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_022.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_025.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_028.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_029.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_030.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_031.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_032.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_033.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_039.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_040.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_042.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_044.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_049.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_050.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_051.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_053.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_057.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_059.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_065.nii.gz,Task08_HepaticVessel,2,4,5,0
